fis	nrfA
fis	nrfB
fis	nrfC
fis	nrfD
fis	nrfE
fis	nrfF
fis	nrfG
fis	nuoA
fis	nuoB
fis	nuoC
fis	nuoE
fis	nuoF
fis	nuoG
fis	nuoH
fis	nuoI
fis	nuoJ
fis	nuoK
fis	nuoL
fis	nuoM
fis	nuoN
fis	nusA
fis	ogt
fis	osmE
fis	osmY
fis	patA
fis	pdxA
fis	pflB
fis	pheU
fis	pheV
fis	pnp
fis	proK
fis	proL
fis	proM
fis	proP
fis	ptsG
fis	pyrD
fis	queA
fis	rbfA
fis	rimP
fis	rnpB
fis	rplM
fis	rpsI
fis	rpsO
fis	rrfA
fis	rrfB
fis	rrfC
fis	rrfD
fis	rrfE
fis	rrfF
fis	rrfG
fis	rrfH
fis	rrlA
fis	rrlB
fis	rrlC
fis	rrlD
fis	rrlE
fis	rrlG
fis	rrlH
fis	rrsA
fis	rrsB
fis	rrsC
fis	rrsD
fis	rrsE
fis	rrsG
fis	rrsH
fis	rsmA
fis	serT
fis	serX
fis	sra
fis	ssrS
fis	thrT
fis	thrU
fis	thrV
fis	thrW
fis	topA
fis	tpr
fis	trg
fis	trmA
fis	truB
fis	tufB
fis	tyrT
fis	tyrU
fis	tyrV
fis	valT
fis	valU
fis	valX
fis	valY
fis	xylF
fis	xylG
fis	xylH
fis	xylR
fis	yeaR
fis	yfaE
fis	yhcH
fis	yjcH
fis	yoaG
flhD	ccmA
flhC	ccmA
flhD	ccmB
flhC	ccmB
flhD	ccmC
flhC	ccmC
flhD	ccmD
flhC	ccmD
flhD	ccmE
flhC	ccmE
flhD	ccmF
flhC	ccmF
flhD	ccmG
flhC	ccmG
flhD	ccmH
flhC	ccmH
flhD	flgA
flhC	flgA
flhD	flgB
flhC	flgB
flhD	flgC
flhC	flgC
flhD	flgD
flhC	flgD
flhD	flgE
flhC	flgE
flhD	flgF
flhC	flgF
flhD	flgG
flhC	flgG
flhD	flgH
flhC	flgH
flhD	flgI
flhC	flgI
flhD	flgJ
flhC	flgJ
flhD	flgK
flhC	flgK
flhD	flgL
flhC	flgL
flhD	flgM
flhC	flgM
flhD	flgN
flhC	flgN
flhD	flhA
flhC	flhA
flhD	flhB
flhC	flhB
flhD	flhE
flhC	flhE
flhD	fliA
flhC	fliA
flhD	fliD
flhC	fliD
flhD	fliE
flhC	fliE
flhD	fliF
flhC	fliF
flhD	fliG
flhC	fliG
flhD	fliH
flhC	fliH
flhD	fliI
flhC	fliI
flhD	fliJ
flhC	fliJ
flhD	fliK
flhC	fliK
flhD	fliL
flhC	fliL
flhD	fliM
flhC	fliM
flhD	fliN
flhC	fliN
flhD	fliO
flhC	fliO
flhD	fliP
flhC	fliP
flhD	fliQ
flhC	fliQ
flhD	fliR
flhC	fliR
flhD	fliS
flhC	fliS
flhD	fliT
flhC	fliT
flhD	fliZ
flhC	fliZ
flhD	glpA
flhC	glpA
flhD	glpB
flhC	glpB
flhD	glpC
flhC	glpC
flhD	gltI
flhC	gltI
flhD	gltJ
flhC	gltJ
flhD	gltK
flhC	gltK
flhD	gltL
flhC	gltL
flhD	hydN
flhC	hydN
flhD	hypF
flhC	hypF
flhD	mdh
flhC	mdh
flhD	mglA
flhC	mglA
flhD	mglB
flhC	mglB
flhD	mglC
flhC	mglC
flhD	napA
flhC	napA
flhD	napB
flhC	napB
flhD	napC
flhC	napC
flhD	napD
flhC	napD
flhD	napF
flhC	napF
flhD	napG
flhC	napG
flhD	napH
flhC	napH
flhD	nrfA
flhC	nrfA
flhD	nrfB
flhC	nrfB
flhD	nrfC
flhC	nrfC
flhD	nrfD
flhC	nrfD
flhD	nrfE
flhC	nrfE
flhD	nrfF
flhC	nrfF
flhD	nrfG
flhC	nrfG
flhD	pdeH
flhC	pdeH
flhD	ppdA
flhC	ppdA
flhD	ppdB
flhC	ppdB
flhD	ppdC
flhC	ppdC
flhD	recC
flhC	recC
flhD	sroC
flhC	sroC
flhD	tcyJ
flhC	tcyJ
flhD	ycgR
flhC	ycgR
flhD	yecR
flhC	yecR
flhD	ygbK
flhC	ygbK
flhD	ygdB
flhC	ygdB
fliZ	csgA
fliZ	csgB
fliZ	csgC
fliZ	csgD
fliZ	csgE
fliZ	csgF
fliZ	csgG
fliZ	flhC
fliZ	flhD
fliZ	gadB
fliZ	gadC
fliZ	gadE
fliZ	gadF
fliZ	hdeA
fliZ	hdeB
fliZ	mdtE
fliZ	mdtF
fliZ	mlrA
fliZ	osmY
fliZ	pdeR
fliZ	yhiD
fucR	fucA
fucR	fucI
fucR	fucK
fucR	fucO
fucR	fucP
fucR	fucR
fucR	fucU
fur	amtB
fur	aspC
fur	cirA
fur	cyoA
fur	cyoB
fur	cyoC
fur	cyoD
fur	cyoE
fur	entA
fur	entB
fur	entC
fur	entD
fur	entE
fur	entF
fur	entH
fur	entS
fur	exbB
fur	exbD
fur	fecA
fur	fecB
fur	fecC
fur	fecD
fur	fecE
fur	fecI
fur	fecR
fur	feoA
fur	feoB
fur	feoC
fur	fepA
fur	fepB
fur	fepC
fur	fepD
fur	fepE
fur	fepG
fur	fes
fur	fhuA
fur	fhuB
fur	fhuC
fur	fhuD
fur	fhuE
fur	fhuF
fur	fiu
fur	flhC
fur	flhD
fur	fnr
fur	ftnA
fur	fumB
fur	fumC
fur	fur
fur	garK
fur	garL
fur	garP
fur	garR
fur	gdhA
fur	glnD
fur	glnK
fur	gltB
fur	gltD
fur	gltF
fur	gnd
fur	gpmA
fur	grcA
fur	gspC
fur	gspD
fur	gspE
fur	gspF
fur	gspG
fur	gspH
fur	gspI
fur	gspJ
fur	gspK
fur	gspL
fur	gspM
fur	gspO
fur	hmp
fur	katE
fur	katG
fur	lpd
fur	metH
fur	metJ
fur	mntH
fur	mntP
fur	nac
fur	ndh
fur	nfeF
fur	nohA
fur	nrdE
fur	nrdF
fur	nrdH
fur	nrdI
fur	ompF
fur	oppA
fur	oppB
fur	oppC
fur	oppD
fur	oppF
fur	purR
fur	pyrC
fur	rcnA
fur	rcnB
fur	rnpB
fur	rpoS
fur	ryhB
fur	sdhA
fur	sdhB
fur	sdhC
fur	sdhD
fur	sdhX
fur	sodA
fur	soxR
fur	soxS
fur	stfQ
fur	sucA
fur	sucB
fur	sucC
fur	sucD
fur	sufA
fur	sufB
fur	sufC
fur	sufD
fur	sufE
fur	sufS
fur	tfaQ
fur	tonB
fur	ybdZ
fur	ygaC
fur	yhhY
fur	yjjZ
fur	zinT
fur	zwf
gadE	cyoA
gadE	cyoB
gadE	cyoC
gadE	cyoD
gadE	cyoE
gadE	fabZ
gadE	fliC
gadE	gadB
gadE	gadC
gadE	gadE
gadE	gadF
gadE	gadW
gadE	gadX
gadE	gltB
gadE	gltD
gadE	gltF
gadE	gnd
gadE	hdeA
gadE	hdeB
gadE	hdeD
gadE	lpxA
gadE	lpxD
gadE	lrp
gadE	mdtE
gadE	mdtF
gadE	purA
gadE	rcsA
gadE	skp
gadE	yhiD
gadE	yhiM
gadE	yjbQ
gadE	yjbR
gadE	adiC
rcsB	adiC
gadE	aslB
rcsB	aslB
gadE	cadA
rcsB	cadA
gadE	cadB
rcsB	cadB
gadE	dctR
rcsB	dctR
gadE	gadA
rcsB	gadA
rcsB	gadX
gadE	slp
rcsB	slp
rcsB	yhiM
gadW	dctR
gadW	gadA
gadW	gadB
gadW	gadC
gadW	gadE
gadW	gadF
gadW	gadW
gadW	gadX
gadW	gadY
gadW	hdeA
gadW	hdeB
gadW	mdtE
gadW	mdtF
gadW	slp
gadW	yhiD
gadX	amtB
gadX	asnB
gadX	btuB
gadX	cadA
gadX	cadB
gadX	dctR
gadX	dtpA
gadX	gadA
gadX	gadB
gadX	gadC
gadX	gadE
gadX	gadF
gadX	gadW
gadX	gadX
gadX	gadY
gadX	glnK
gadX	glsA
gadX	hdeA
gadX	hdeB
gadX	hdeD
gadX	hns
gadX	lon
gadX	mdtE
gadX	mdtF
gadX	murI
gadX	rpoS
gadX	slp
gadX	speG
gadX	uspE
gadX	ybaT
gadX	ydeM
gadX	ydeN
gadX	yhiD
gadX	ynfB
galR	galE
galR	galK
galR	galM
galR	galP
galR	galR
galR	galS
galR	galT
galR	mglA
galR	mglB
galR	mglC
galS	galE
galS	galK
galS	galM
galS	galP
galS	galR
galS	galS
galS	galT
galS	mglA
galS	mglB
galS	mglC
gatR	gatA
gatR	gatB
gatR	gatC
gatR	gatD
gatR	gatY
gatR	gatZ
gcvA	gcvA
gcvA	gcvB
gcvA	gcvH
gcvA	gcvP
gcvA	gcvT
glaR	gabD
glaR	gabP
glaR	gabT
glaR	glaH
glaR	lhgD
glcC	glcA
glcC	glcB
glcC	glcC
glcC	glcD
glcC	glcE
glcC	glcF
glcC	glcG
glpR	glpA
glpR	glpB
glpR	glpC
glpR	glpD
glpR	glpF
glpR	glpK
glpR	glpQ
glpR	glpT
glpR	glpX
glrR	glmY
glrR	rpoE
glrR	rseA
glrR	rseB
glrR	rseC
glrR	rseD
gntR	eda
gntR	edd
gntR	gntK
gntR	gntT
gntR	gntU
gntR	idnD
gntR	idnK
gntR	idnO
gntR	idnR
gntR	idnT
gntR	nfuA
gntR	yhgH
gutM	gutM
gutM	gutQ
gutM	srlA
gutM	srlB
gutM	srlD
gutM	srlE
gutM	srlR
hns	acrE
hns	acrF
hns	adeD
hns	adiA
hns	adiY
hns	alaU
hns	alaV
hns	appY
hns	asr
hns	bglB
hns	bglF
hns	bglG
hns	bglJ
hns	bolA
hns	cadA
hns	cadB
hns	cadC
hns	caiA
hns	caiB
hns	caiC
hns	caiD
hns	caiE
hns	caiF
hns	caiT
hns	cas1
hns	cas2
hns	casA
hns	casB
hns	casC
hns	casD
hns	casE
hns	chiA
hns	cmoM
hns	csgD
hns	csgE
hns	csgF
hns	csgG
hns	csiE
hns	cspA
hns	cspD
hns	cydA
hns	cydB
hns	cysA
hns	cysG
hns	cysM
hns	cysP
hns	cysU
hns	cysW
hns	dctR
hns	degP
hns	dps
hns	entF
hns	evgA
hns	evgS
hns	fau
hns	fepE
hns	fes
hns	fimA
hns	fimB
hns	fimC
hns	fimD
hns	fimE
hns	fimF
hns	fimG
hns	fimH
hns	fimI
hns	flhC
hns	flhD
hns	fliA
hns	fliC
hns	fliZ
hns	ftnA
hns	gabD
hns	gabP
hns	gabT
hns	gadA
hns	gadE
hns	gadF
hns	gadW
hns	gadX
hns	galE
hns	galK
hns	galM
hns	galT
hns	garK
hns	garL
hns	garP
hns	garR
hns	glaH
hns	gltT
hns	gltU
hns	gltW
hns	gspA
hns	gspB
hns	gspC
hns	gspD
hns	gspE
hns	gspF
hns	gspG
hns	gspH
hns	gspI
hns	gspJ
hns	gspK
hns	gspL
hns	gspM
hns	gspO
hns	gutM
hns	gutQ
hns	hchA
hns	hdeA
hns	hdeB
hns	hdeD
hns	hdfR
hns	hisJ
hns	hisM
hns	hisP
hns	hisQ
hns	hlyE
hns	hns
hns	ileU
hns	ileV
hns	ilvH
hns	ilvI
hns	lacA
hns	lacY
hns	lacZ
hns	leuO
hns	lhgD
hns	lrp
hns	mazE
hns	mazF
hns	mdtE
hns	mdtF
hns	mdtI
hns	mdtJ
hns	micF
hns	mukB
hns	mukE
hns	mukF
hns	nhaA
hns	nhaR
hns	nirB
hns	nirC
hns	nirD
hns	nrdA
hns	nrdB
hns	nrdD
hns	nrdG
hns	osmC
hns	proV
hns	proW
hns	proX
hns	rcsA
hns	rcsB
hns	rcsD
hns	relA
hns	rnpB
hns	rrfB
hns	rrfC
hns	rrfD
hns	rrfF
hns	rrfG
hns	rrfH
hns	rrlB
hns	rrlC
hns	rrlD
hns	rrlG
hns	rrlH
hns	rrsB
hns	rrsC
hns	rrsD
hns	rrsG
hns	rrsH
hns	slp
hns	srlA
hns	srlB
hns	srlD
hns	srlE
hns	srlR
hns	ssrS
hns	stpA
hns	tcyJ
hns	thrV
hns	ybdZ
hns	yciE
hns	yciF
hns	yciG
hns	ydeO
hns	ydeP
hns	yfaE
hns	yhiD
hns	yhiM
hns	yjjP
hns	yjjQ
hupA	galE
hupB	galE
hupA	galK
hupB	galK
hupA	galM
hupB	galM
hupA	galT
hupB	galT
hupA	micF
hupB	micF
hupA	mtr
hupB	mtr
hupA	pgm
hupB	pgm
hupA	seqA
hupB	seqA
hupA	tyrP
hupB	tyrP
hcaR	hcaB
hcaR	hcaC
hcaR	hcaD
hcaR	hcaE
hcaR	hcaF
hcaR	hcaR
hdfR	flhC
hdfR	flhD
hdfR	gltB
hdfR	gltD
hdfR	gltF
hicB	hicA
hicB	hicB
higA	higA
higA	higB
higB	higA
higB	higB
hipA	hipA
hipB	hipA
hipA	hipB
hipB	hipB
hipA	mazE
hipB	mazE
hipA	mazF
hipB	mazF
hipA	relA
hipB	relA
hipB	fadH
hprR	cusA
hprR	cusB
hprR	cusC
hprR	cusF
hprR	cusR
hprR	cusS
hprR	cyoA
hprR	cyoB
hprR	cyoC
hprR	cyoD
hprR	cyoE
hprR	hiuH
hyfR	focB
hyfR	hyfA
hyfR	hyfB
hyfR	hyfC
hyfR	hyfD
hyfR	hyfE
hyfR	hyfF
hyfR	hyfG
hyfR	hyfH
hyfR	hyfI
hyfR	hyfJ
hyfR	hyfR
hypT	cydA
hypT	cydB
hypT	cysH
hypT	fecA
hypT	fecB
hypT	fecC
hypT	fecD
hypT	fecE
hypT	metB
hypT	metI
hypT	metL
hypT	metN
hypT	metQ
ihfA	aceA
ihfB	aceA
ihfA	aceB
ihfB	aceB
ihfA	aceK
ihfB	aceK
ihfA	acs
ihfB	acs
ihfA	actP
ihfB	actP
ihfA	adiA
ihfB	adiA
ihfA	amiA
ihfB	amiA
ihfA	atoA
ihfB	atoA
ihfA	atoB
ihfB	atoB
ihfA	atoD
ihfB	atoD
ihfA	atoE
ihfB	atoE
ihfA	carA
ihfB	carA
ihfA	carB
ihfB	carB
ihfA	csgD
ihfB	csgD
ihfA	csgE
ihfB	csgE
ihfA	csgF
ihfB	csgF
ihfA	csgG
ihfB	csgG
ihfA	csrB
ihfB	csrB
ihfA	cysG
ihfB	cysG
ihfA	cysH
ihfB	cysH
ihfA	cysI
ihfB	cysI
ihfA	cysJ
ihfB	cysJ
ihfA	dcuD
ihfB	dcuD
ihfA	dmsA
ihfB	dmsA
ihfA	dmsB
ihfB	dmsB
ihfA	dmsC
ihfB	dmsC
ihfA	dppA
ihfB	dppA
ihfA	dppB
ihfB	dppB
ihfA	dppC
ihfB	dppC
ihfA	dppD
ihfB	dppD
ihfA	dppF
ihfB	dppF
ihfA	dps
ihfB	dps
ihfA	dusB
ihfB	dusB
ihfA	envZ
ihfB	envZ
ihfA	fhlA
ihfB	fhlA
ihfA	fimA
ihfB	fimA
ihfA	fimB
ihfB	fimB
ihfA	fimC
ihfB	fimC
ihfA	fimD
ihfB	fimD
ihfA	fimF
ihfB	fimF
ihfA	fimG
ihfB	fimG
ihfA	fimH
ihfB	fimH
ihfA	fimI
ihfB	fimI
ihfA	fis
ihfB	fis
ihfA	flhC
ihfB	flhC
ihfA	flhD
ihfB	flhD
ihfA	fliA
ihfB	fliA
ihfA	fliZ
ihfB	fliZ
ihfA	fnr
ihfB	fnr
ihfA	focA
ihfB	focA
ihfA	folA
ihfB	folA
ihfA	gcd
ihfB	gcd
ihfA	glcA
ihfB	glcA
ihfA	glcB
ihfB	glcB
ihfA	glcD
ihfB	glcD
ihfA	glcE
ihfB	glcE
ihfA	glcF
ihfB	glcF
ihfA	glcG
ihfB	glcG
ihfA	glmY
ihfB	glmY
ihfA	glnH
ihfB	glnH
ihfA	glnP
ihfB	glnP
ihfA	glnQ
ihfB	glnQ
ihfA	glpQ
ihfB	glpQ
ihfA	glpT
ihfB	glpT
ihfA	gltA
ihfB	gltA
ihfA	gltB
ihfB	gltB
ihfA	gltD
ihfB	gltD
ihfA	gltF
ihfB	gltF
ihfA	hemA
ihfB	hemA
ihfA	hemF
ihfB	hemF
ihfA	hipA
ihfB	hipA
ihfA	hipB
ihfB	hipB
ihfA	hpt
ihfB	hpt
ihfA	htrE
ihfB	htrE
ihfA	hycA
ihfB	hycA
ihfA	hycB
ihfB	hycB
ihfA	hycC
ihfB	hycC
ihfA	hycD
ihfB	hycD
ihfA	hycE
ihfB	hycE
ihfA	hycF
ihfB	hycF
ihfA	hycG
ihfB	hycG
ihfA	hycH
ihfB	hycH
ihfA	hycI
ihfB	hycI
ihfA	hypA
ihfB	hypA
ihfA	hypB
ihfB	hypB
ihfA	hypC
ihfB	hypC
ihfA	hypD
ihfB	hypD
ihfA	hypE
ihfB	hypE
ihfA	ibpB
ihfB	ibpB
ihfA	ihfA
ihfB	ihfA
ihfA	ihfB
ihfB	ihfB
ihfA	ilvA
ihfB	ilvA
ihfA	ilvD
ihfB	ilvD
ihfA	ilvE
ihfB	ilvE
ihfA	ilvG
ihfB	ilvG
ihfA	ilvL
ihfB	ilvL
ihfA	ilvM
ihfB	ilvM
ihfA	ilvX
ihfB	ilvX
ihfA	lyxK
ihfB	lyxK
ihfA	micF
ihfB	micF
ihfA	mtr
ihfB	mtr
ihfA	narG
ihfB	narG
ihfA	narH
ihfB	narH
ihfA	narI
ihfB	narI
ihfA	narJ
ihfB	narJ
ihfA	narK
ihfB	narK
ihfA	ndh
ihfB	ndh
ihfA	nirB
ihfB	nirB
ihfA	nirC
ihfB	nirC
ihfA	nirD
ihfB	nirD
ihfA	nmpC
ihfB	nmpC
ihfA	norV
ihfB	norV
ihfA	norW
ihfB	norW
ihfA	nrfA
ihfB	nrfA
ihfA	nrfB
ihfB	nrfB
ihfA	nrfC
ihfB	nrfC
ihfA	nrfD
ihfB	nrfD
ihfA	nrfE
ihfB	nrfE
ihfA	nrfF
ihfB	nrfF
ihfA	nrfG
ihfB	nrfG
ihfA	nuoA
ihfB	nuoA
ihfA	nuoB
ihfB	nuoB
ihfA	nuoC
ihfB	nuoC
ihfA	nuoE
ihfB	nuoE
ihfA	nuoF
ihfB	nuoF
ihfA	nuoG
ihfB	nuoG
ihfA	nuoH
ihfB	nuoH
ihfA	nuoI
ihfB	nuoI
ihfA	nuoJ
ihfB	nuoJ
ihfA	nuoK
ihfB	nuoK
ihfA	nuoL
ihfB	nuoL
ihfA	nuoM
ihfB	nuoM
ihfA	nuoN
ihfB	nuoN
ihfA	ompC
ihfB	ompC
ihfA	ompF
ihfB	ompF
ihfA	ompR
ihfB	ompR
ihfA	osmE
ihfB	osmE
ihfA	osmY
ihfB	osmY
ihfA	paaA
ihfB	paaA
ihfA	paaB
ihfB	paaB
ihfA	paaC
ihfB	paaC
ihfA	paaD
ihfB	paaD
ihfA	paaE
ihfB	paaE
ihfA	paaF
ihfB	paaF
ihfA	paaG
ihfB	paaG
ihfA	paaH
ihfB	paaH
ihfA	paaI
ihfB	paaI
ihfA	paaJ
ihfB	paaJ
ihfA	paaK
ihfB	paaK
ihfA	paaZ
ihfB	paaZ
ihfA	patA
ihfB	patA
ihfA	pflB
ihfB	pflB
ihfA	phoU
ihfB	phoU
ihfA	prfA
ihfB	prfA
ihfA	prmC
ihfB	prmC
ihfA	proV
ihfB	proV
ihfA	proW
ihfB	proW
ihfA	proX
ihfB	proX
ihfA	pspA
ihfB	pspA
ihfA	pspB
ihfB	pspB
ihfA	pspC
ihfB	pspC
ihfA	pspD
ihfB	pspD
ihfA	pspE
ihfB	pspE
ihfA	pspG
ihfB	pspG
ihfA	pstA
ihfB	pstA
ihfA	pstB
ihfB	pstB
ihfA	pstC
ihfB	pstC
ihfA	pstS
ihfB	pstS
ihfA	rpoE
ihfB	rpoE
ihfA	rpoH
ihfB	rpoH
ihfA	rseA
ihfB	rseA
ihfA	rseB
ihfB	rseB
ihfA	rseC
ihfB	rseC
ihfA	rseD
ihfB	rseD
ihfA	rtcA
ihfB	rtcA
ihfA	rtcB
ihfB	rtcB
ihfA	sgbE
ihfB	sgbE
ihfA	sgbH
ihfB	sgbH
ihfA	sgbU
ihfB	sgbU
ihfA	sodA
ihfB	sodA
ihfA	sodB
ihfB	sodB
ihfA	sra
ihfB	sra
ihfA	ssuA
ihfB	ssuA
ihfA	ssuB
ihfB	ssuB
ihfA	ssuC
ihfB	ssuC
ihfA	ssuD
ihfB	ssuD
ihfA	ssuE
ihfB	ssuE
ihfA	sucA
ihfB	sucA
ihfA	sucB
ihfB	sucB
ihfA	sucC
ihfB	sucC
ihfA	sucD
ihfB	sucD
ihfA	sufA
ihfB	sufA
ihfA	sufB
ihfB	sufB
ihfA	sufC
ihfB	sufC
ihfA	sufD
ihfB	sufD
ihfA	sufE
ihfB	sufE
ihfA	sufS
ihfB	sufS
ihfA	tcyJ
ihfB	tcyJ
ihfA	tdcA
ihfB	tdcA
ihfA	tdcB
ihfB	tdcB
ihfA	tdcC
ihfB	tdcC
ihfA	tdcD
ihfB	tdcD
ihfA	tdcE
ihfB	tdcE
ihfA	tdcF
ihfB	tdcF
ihfA	tdcG
ihfB	tdcG
ihfA	tyrP
ihfB	tyrP
ihfA	ubiA
ihfB	ubiA
ihfA	ubiC
ihfB	ubiC
ihfA	ulaA
ihfB	ulaA
ihfA	ulaB
ihfB	ulaB
ihfA	ulaC
ihfB	ulaC
ihfA	ulaD
ihfB	ulaD
ihfA	ulaE
ihfB	ulaE
ihfA	ulaF
ihfB	ulaF
ihfA	ulaG
ihfB	ulaG
ihfA	uspA
ihfB	uspA
ihfA	uspB
ihfB	uspB
ihfA	yadV
ihfB	yadV
ihfA	yeiL
ihfB	yeiL
ihfA	yiaJ
ihfB	yiaJ
ihfA	yiaK
ihfB	yiaK
ihfA	yiaL
ihfB	yiaL
ihfA	yiaM
ihfB	yiaM
ihfA	yiaN
ihfB	yiaN
ihfA	yiaO
ihfB	yiaO
ihfA	yjbE
ihfB	yjbE
ihfA	yjbF
ihfB	yjbF
ihfA	yjbG
ihfB	yjbG
ihfA	yjbH
ihfB	yjbH
ihfA	yjcH
ihfB	yjcH
iclR	aceA
iclR	aceB
iclR	aceK
iclR	iclR
idnR	gntK
idnR	gntU
idnR	idnD
idnR	idnK
idnR	idnO
idnR	idnR
idnR	idnT
ilvY	ilvC
ilvY	ilvY
iscR	erpA
iscR	hyaA
iscR	hyaB
iscR	hyaC
iscR	hyaD
iscR	hyaE
iscR	hyaF
iscR	iscA
iscR	iscR
iscR	iscS
iscR	iscU
iscR	napA
iscR	napB
iscR	napC
iscR	napD
iscR	napF
iscR	napG
iscR	napH
iscR	nfuA
iscR	nrdE
iscR	nrdF
iscR	nrdH
iscR	nrdI
iscR	rnlA
iscR	rnlB
iscR	sufA
iscR	sufB
iscR	sufC
iscR	sufD
iscR	sufE
iscR	sufS
iscR	ydiU
kdgR	eda
kdgR	edd
kdpE	kdpA
kdpE	kdpB
kdpE	kdpC
kdpE	kdpF
lacI	lacA
lacI	lacY
lacI	lacZ
leuO	bglB
leuO	bglF
leuO	bglG
leuO	bglJ
leuO	cadC
leuO	cas1
leuO	cas2
leuO	casA
leuO	casB
leuO	casC
leuO	casD
leuO	casE
leuO	dsrA
leuO	leuA
leuO	leuB
leuO	leuC
leuO	leuD
leuO	leuL
leuO	leuO
leuO	yjjQ
lexA	cho
lexA	ddlB
lexA	dinB
lexA	dinD
lexA	dinF
lexA	dinG
lexA	dinI
lexA	dinJ
lexA	dinQ
lexA	dnaG
lexA	ftsA
lexA	ftsI
lexA	ftsK
lexA	ftsL
lexA	ftsQ
lexA	ftsW
lexA	ftsZ
lexA	hokE
lexA	insK
lexA	lexA
lexA	lpxC
lexA	mraY
lexA	murC
lexA	murD
lexA	murE
lexA	murF
lexA	murG
lexA	phr
lexA	polB
lexA	ptrA
lexA	recA
lexA	recB
lexA	recD
lexA	recN
lexA	recQ
lexA	recX
lexA	rpoD
lexA	rpsU
lexA	ruvA
lexA	ruvB
lexA	sbmC
lexA	ssb
lexA	sulA
lexA	symE
lexA	tisB
lexA	umuC
lexA	umuD
lexA	uvrA
lexA	uvrB
lexA	uvrC
lexA	uvrD
lexA	uvrY
lexA	yafN
lexA	yafO
lexA	yafP
lexA	yafQ
lexA	ybfE
lexA	ybiB
lexA	ydjM
lexA	yebG
lexA	yehF
lldR	lldD
lldR	lldP
lldR	lldR
lrhA	fimE
lrhA	flhC
lrhA	flhD
lrhA	leuO
lrhA	lrhA
lrp	adhE
lrp	aidB
lrp	alaA
lrp	alaE
lrp	alaT
lrp	alaU
lrp	alaV
lrp	argO
lrp	aroA
lrp	avtA
lrp	cadA
lrp	cadB
lrp	dadA
lrp	dadX
lrp	fau
lrp	fimA
lrp	fimC
lrp	fimD
lrp	fimE
lrp	fimF
lrp	fimG
lrp	fimH
lrp	fimI
lrp	gabD
lrp	gabP
lrp	gabT
lrp	gcvH
lrp	gcvP
lrp	gcvT
lrp	glaH
lrp	gltB
lrp	gltD
lrp	gltF
lrp	gltT
lrp	gltU
lrp	gltV
lrp	gltW
lrp	hdeA
lrp	hdeB
lrp	ileT
lrp	ileU
lrp	ileV
lrp	ilvA
lrp	ilvD
lrp	ilvE
lrp	ilvG
lrp	ilvH
lrp	ilvI
lrp	ilvL
lrp	ilvM
lrp	ilvX
lrp	kbl
lrp	leuE
lrp	lhgD
lrp	livF
lrp	livG
lrp	livH
lrp	livJ
lrp	livK
lrp	livM
lrp	lrp
lrp	lysP
lrp	lysU
lrp	malT
lrp	micF
lrp	ompC
lrp	oppA
lrp	oppB
lrp	oppC
lrp	oppD
lrp	oppF
lrp	osmC
lrp	osmY
lrp	ridA
lrp	rrfA
lrp	rrfB
lrp	rrfC
lrp	rrfD
lrp	rrfE
lrp	rrfF
lrp	rrfG
lrp	rrfH
lrp	rrlA
lrp	rrlB
lrp	rrlC
lrp	rrlD
lrp	rrlE
lrp	rrlG
lrp	rrlH
lrp	rrsA
lrp	rrsB
lrp	rrsC
lrp	rrsD
lrp	rrsE
lrp	rrsG
lrp	rrsH
lrp	sdaA
lrp	serA
lrp	serC
lrp	ssrS
lrp	stpA
lrp	tdh
lrp	thrV
lrp	yeiL
lrp	yhiD
lrp	yojI
lsrR	lsrA
lsrR	lsrB
lsrR	lsrC
lsrR	lsrD
lsrR	lsrF
lsrR	lsrG
lsrR	lsrK
lsrR	lsrR
lsrR	tam
lysR	lysA
lysR	lysR
malI	malI
malI	malX
malI	malY
malT	lamB
malT	malE
malT	malF
malT	malG
malT	malK
malT	malM
malT	malP
malT	malQ
malT	malS
malT	malZ
marA	acnA
marA	acrA
marA	acrB
marA	acrZ
marA	aldA
marA	dctR
marA	decR
marA	fpr
marA	fumC
marA	hdeA
marA	hdeB
marA	inaA
marA	lacA
marA	lacY
marA	lacZ
marA	marA
marA	marB
marA	marR
marA	micF
marA	mlaB
marA	mlaC
marA	mlaD
marA	mlaE
marA	mlaF
marA	nfo
marA	nfsA
marA	nfsB
marA	poxB
marA	pqiA
marA	pqiB
marA	pqiC
marA	purA
marA	putA
marA	rimK
marA	rob
marA	slp
marA	sodA
marA	tolC
marA	waaY
marA	waaZ
marA	xseA
marA	ybjC
marA	ybjN
marA	ygiB
marA	ygiC
marA	yhiD
marA	yncE
marA	zwf
marR	marA
marR	marB
marR	marR
matA	ecpA
matA	ecpR
matA	flhC
matA	flhD
matA	fliA
matA	fliC
matA	fliZ
matA	tcyJ
mazE	mazE
mazE	mazF
mazE	mazG
mazF	mazE
mazF	mazF
mazF	mazG
mcbR	mcbA
mcbR	rmf
mcbR	rsd
mcbR	yciE
mcbR	yciF
mcbR	yciG
melR	melA
melR	melB
melR	melR
metJ	ahpC
metJ	ahpF
metJ	folE
metJ	metA
metJ	metB
metJ	metC
metJ	metE
metJ	metF
metJ	metI
metJ	metK
metJ	metL
metJ	metN
metJ	metQ
metJ	metR
metJ	yeiB
metR	glyA
metR	hmp
metR	metE
metR	metH
metR	metR
mhpR	mhpA
mhpR	mhpB
mhpR	mhpC
mhpR	mhpD
