"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id","prsn_in_gBnb"
"ArgR","gltD","b3213","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","gltF","b3214","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237",NA
"ArgR","hisJ","b2309","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","hisM","b2307","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","hisP","b2306","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","hisQ","b2308","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","infB","b3168","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","lysO","b0874","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","metY","b3171","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237",NA
"ArgR","nusA","b3169","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","pnp","b3164","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","rbfA","b3167","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237",NA
"ArgR","rimP","b3170","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","rpsO","b3165","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArgR","truB","b3166","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3237","Yes"
"ArsR","arsB","b3502","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3501",NA
"ArsR","arsC","b3503","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3501","Yes"
"ArsR","arsR","b3501","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3501",NA
"AscG","ascB","b2716","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714",NA
"AscG","ascF","b2715","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714",NA
"AscG","htpG","b0473","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714","Yes"
"AscG","prpR","b0330","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714",NA
"AscG","ybiT","b0820","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2714","Yes"
"AsnC","asnA","b3744","+","WEAK","RegulonDB_TF","TF",NA,NA,"b3743","Yes"
"AsnC","asnC","b3743","-","WEAK","RegulonDB_TF","TF",NA,NA,"b3743","Yes"
"AsnC","mioC","b3742","-","WEAK","RegulonDB_TF","TF",NA,NA,"b3743","Yes"
"AsnC","mnmG","b3741","-","WEAK","RegulonDB_TF","TF",NA,NA,"b3743","Yes"
"AtoC","atoA","b2222","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220",NA
"AtoC","atoB","b2224","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220",NA
"AtoC","atoD","b2221","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220",NA
"AtoC","atoE","b2223","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2220",NA
"BaeR","acrD","b2470","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079","Yes"
"BaeR","baeR","b2079","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079","Yes"
"BaeR","baeS","b2078","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079","Yes"
"BaeR","mdtA","b2074","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079",NA
"BaeR","mdtB","b2075","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079","Yes"
"BaeR","mdtC","b2076","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079","Yes"
"BaeR","mdtD","b2077","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079","Yes"
"BaeR","spy","b1743","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2079","Yes"
"BasR","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BasR","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113",NA
"BasR","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113",NA
"BasR","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BasR","cspI","b1552","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113",NA
"BasR","dgkA","b4042","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BasR","fimB","b4312","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113",NA
"BasR","hha","b0460","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BasR","putA","b1014","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4113",NA
"BasR","qseB","b3025","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BasR","qseC","b3026","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BasR","tomB","b0461","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BasR","yrbL","b3207","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4113","Yes"
"BetI","betA","b0311","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313","Yes"
"BetI","betB","b0312","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313",NA
"BetI","betI","b0313","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313","Yes"
"BetI","betT","b0314","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0313",NA
"BirA","bioA","b0774","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973","Yes"
"BirA","bioB","b0775","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973","Yes"
"BirA","bioC","b0777","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973",NA
"BirA","bioD","b0778","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973","Yes"
"BirA","bioF","b0776","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3973",NA
"BluR","ariR","b1166","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162",NA
"BluR","ycgZ","b1164","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162",NA
"BluR","ymgA","b1165","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162",NA
"BluR","ymgC","b1167","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1162",NA
"BolA","csgA","b1042","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435","Yes"
"BolA","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435","Yes"
"BolA","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435",NA
"BolA","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435",NA
"BolA","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0435","Yes"
"BolA","mreB","b3251","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0435","Yes"
"BolA","mreC","b3250","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0435","Yes"
"BolA","mreD","b3249","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0435","Yes"
"BtsR","aceE","b0114","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","aceF","b0115","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","btsT","b4354","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2125",NA
"BtsR","csgA","b1042","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","csgB","b1041","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125",NA
"BtsR","csgC","b1043","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125",NA
"BtsR","csgD","b1040","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","csgE","b1039","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125",NA
"BtsR","csgF","b1038","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125",NA
"BtsR","csgG","b1037","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","cspC","b1823","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125",NA
"BtsR","lpd","b0116","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","mdh","b3236","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","pdhR","b0113","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125","Yes"
"BtsR","yobF","b1824","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2125",NA
"Crp","aaeA","b3241","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aaeB","b3240","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aaeR","b3243","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aaeX","b3242","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aceA","b4015","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aceB","b4014","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aceE","b0114","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aceF","b0115","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aceK","b4016","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","acnA","b1276","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","acnB","b0118","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","acs","b4069","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","actP","b4067","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aer","b3072","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","agaV","b3133","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","agp","b1002","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aldA","b1415","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","aldB","b3588","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","ampD","b0110","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","ampE","b0111","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","ansB","b2957","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araA","b0062","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araB","b0063","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araC","b0064","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araD","b0061","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araE","b2841","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araF","b1901","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araG","b1900","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","araH","b4460","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","arfB","b0191","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","argG","b3172","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","aroA","b0908","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","ascB","b2716","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","ascF","b2715","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","aspA","b4139","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","azuC","b4663","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","bglB","b3721","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","bglF","b3722","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","bglG","b3723","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","bhsA","b1112","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","bidA","b1593","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","btsT","b4354","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","caiA","b0039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","caiB","b0038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","caiC","b0037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","caiD","b0036","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","caiE","b0035","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","caiF","b0034","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","caiT","b0040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cas1","b2755","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","cas2","b2754","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","cas3","b2761","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","casA","b2760","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","casB","b2759","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","casC","b2758","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","casD","b2757","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","casE","b2756","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","chbA","b1736","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","chbB","b1738","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","chbC","b1737","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","chbF","b1734","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","chbG","b1733","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","chbR","b1735","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","chiP","b0681","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","chiQ","b0682","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","chiZ","b4808","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","cirA","b2155","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","citC","b0618","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","citD","b0617","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","citE","b0616","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","citF","b0615","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","citG","b0613","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","citX","b0614","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","comR","b1111","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cpdB","b4213","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","csiE","b2535","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cspD","b0880","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cspE","b0623","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","csrC","b4457","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","cstA","b0598","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cyaA","b3806","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cyaR","b4438","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","cyoA","b0432","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cyoB","b0431","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cyoC","b0430","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cyoD","b0429","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cyoE","b0428","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","cysG","b3368","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dctA","b3528","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dcuA","b4138","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dcuB","b4123","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dcuR","b4124","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dgoA","b4477","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","dgoD","b4478","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","dgoK","b3693","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","dgoR","b4479","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","dgoT","b3691","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","dksA","b0145","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dpiA","b0620","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dpiB","b0619","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","dsdA","b2366","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","dsdX","b2365","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","ebgA","b3076","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","ebgC","b3077","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","entA","b0596","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","entB","b0595","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","entC","b0593","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","entD","b0583","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","entE","b0594","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","entH","b0597","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","epd","b2927","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","exuR","b3094","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","exuT","b3093","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fadD","b1805","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fadH","b3081","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fadL","b2344","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fbaA","b2925","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","feaB","b1385","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","feaR","b1384","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fecA","b4291","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fecB","b4290","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fecC","b4289","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fecD","b4288","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fecE","b4287","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fepA","b0584","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fiu","b0805","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fixA","b0041","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fixB","b0042","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fixC","b0043","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fixX","b0044","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","flhC","b1891","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","flhD","b1892","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","focA","b0904","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","focB","b2492","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","frlA","b3370","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","frlB","b3371","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","frlC","b4474","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","frlD","b3374","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","frlR","b3375","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fucA","b2800","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fucI","b2802","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fucK","b2803","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fucO","b2799","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fucP","b2801","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fucR","b2805","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","fucU","b2804","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fumA","b1612","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fumB","b4122","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","fur","b0683","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gabD","b2661","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gabP","b2663","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gabT","b2662","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gadA","b3517","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gadB","b1493","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gadC","b1492","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gadE","b3512","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gadF","b4718","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gadX","b3516","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","galP","b2943","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","galS","b2151","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gapA","b1779","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gatA","b2094","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gatB","b2093","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gatD","b2091","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gatY","b2096","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gatZ","b2095","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gcd","b0124","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gcvH","b2904","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gcvP","b2903","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gcvT","b2905","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gdhA","b1761","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glaH","b2659","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glcC","b2980","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","glgA","b3429","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glgC","b3430","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glgP","b3428","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","glgS","b3049","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpA","b2241","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpB","b2242","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpC","b2243","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","glpD","b3426","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpE","b3425","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpF","b3927","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpG","b3424","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpK","b3926","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpQ","b2239","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpT","b2240","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","glpX","b3925","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gltA","b0720","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gltB","b3212","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gltD","b3213","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gltF","b3214","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gntK","b3437","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gntP","b4321","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357",NA
"Crp","gntT","b3415","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
"Crp","gntU","b4476","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3357","Yes"
