"gene","Bnb","DMmut","DMenv","DMevo","DMstrs","DMstrs_hp","DMstrs_he","DMprtn","DMnoise_ch"
"cysG","b3368",-0.119737211760109,-0.29356194667648,-0.10582522947036,-0.0467109848371346,-0.0913237772282196,0.233596707055069,-0.369443386286232,NA
"yhfL","b3369",0.310802177322687,0.113169815836546,0.681188072499139,0.191003827189344,0.129405026698647,0.140082084298837,NA,NA
"trpS","b3384",-0.223833523645238,-0.297205303048107,-0.220788753337336,-0.124780798715741,-0.215414309871298,-0.0822227763232622,0.0402607567788634,-0.160077397277235
"gph","b3385",-0.172131967571963,-0.386575138131278,-0.0767143640026298,-0.108385099469773,-0.167086221911998,-0.0300230893673921,0.0695350754976233,NA
"rpe","b3386",-0.239939688728538,-0.408264601757419,-0.150380896927295,-0.0914678995790976,-0.153033354304248,-0.0532158208266872,NA,NA
"dam","b3387",-0.195188731196604,-0.158876702683677,-0.0643202522716517,-0.108772069777245,-0.123636358238361,-0.0540493353395764,NA,-0.102595911951417
"damX","b3388",-0.212087755384412,-0.26038111175787,-0.0477677777059806,-0.137363254659969,-0.196553247786129,-0.0923532945839738,-0.109767132623903,NA
"aroB","b3389",-0.0348405843757688,-0.156239089845935,0.139310613127592,-0.141490954113731,-0.145350867212373,-0.113698252684832,0.0519156982770927,-0.0935351980171628
"hofQ","b3391",-0.122791379200439,-0.391244702544337,0.0879543932395254,-0.106702011640544,-0.114968185740149,-0.104717280726459,NA,NA
"hofM","b3395",-0.234483467941806,-0.434590000718908,-0.255003855769335,-0.0358157545879604,-0.013215791086429,-0.123852172883308,NA,NA
"nudE","b3397",-0.131701756978829,-0.102857135209342,-0.0285561271884727,-0.0304512394940645,-0.0598441535823675,-0.0443576029708853,-0.124185211310064,NA
"igaA","b3398",-0.20419030776683,-0.332124248039329,-0.123633401280323,-0.0297887233507983,-0.044666938072306,0.074164828565334,-0.134196699024606,NA
"yrfG","b3399",0.153605577791588,-0.102260737437373,0.146976315599975,-0.091928699275128,-0.0609168696900002,-0.0325484923789934,NA,0.214323067678279
"hslR","b3400",0.0456041325969609,0.105928996090744,-0.0795460999563336,-0.0140308303323461,-0.0803329453425647,-0.0823481733222965,0.839523724687595,-0.197518511537492
"hslO","b3401",0.091733375594757,-0.0787886799981132,-0.0173238263585966,-0.0439366021940393,-0.0695007628598607,-0.0939201820795556,-0.0125383035528569,-0.0763367947310551
"yhgE","b3402",-0.213462040499079,-0.489822581792774,-0.286835667489123,-0.126808678165106,-0.100661647302867,-0.0803000024584877,NA,NA
"pck","b3403",-0.0280101016009017,0.941991593207193,0.0671322252875102,0.140037648367609,0.628842291392657,0.134929624434738,NA,NA
"envZ","b3404",-0.211347816209662,-0.207462456555326,-0.199060532743967,0.054670781049165,0.07460183443778,-0.00712914509723631,NA,NA
"ompR","b3405",-0.169742348316745,-0.101137547305701,-0.098684691179502,0.0795045868996521,0.116143555406353,0.0277412731254915,-0.259472998433783,-0.00452084326567526
"greB","b3406",-0.0843219619480041,-0.173377747794714,-0.0283094889204219,0.0103507913104092,0.0302599675345157,-0.011583223957272,0.49322431952788,NA
"yhgF","b3407",-0.0696791561803627,0.0321513016682229,-0.141683370232797,-0.0320763358427046,0.0258153608728594,-0.0668649290950274,-0.0163376433473704,NA
"feoA","b3408",0.637014422228572,0.879764219790847,0.687974610690343,0.0942128362028001,0.326506214323211,0.377686190267395,0.179570803089628,-0.0740280973077522
"feoC","b3410",0.305504183926019,0.438054051401896,0.184192612782204,-0.0380314541924864,0.281410741818047,0.230563855808486,NA,NA
"bioH","b3412",-0.190278886669211,-0.359161652297592,-0.236300295889743,-0.102825108107312,-0.164866227998623,-0.0590455364185519,-0.137452855032675,NA
"yhgH","b3413",0.0186394882764236,-0.293539964834976,-0.0279215943809149,-0.0355505678462257,-0.0746332559720394,0.0181938431642396,NA,NA
"nfuA","b3414",0.342956549596062,0.0994217065947348,-0.105319712245948,-0.0485607148916178,0.183132221825683,-0.0909784387203725,0.0553151043894621,-0.193368721668893
"gntT","b3415",1.45534834228227,0.0478283977138128,0.0986165169838494,0.0586315577935013,0.117936373160553,0.0162997182828655,NA,NA
"malQ","b3416",0.020787948247767,0.177439261779636,0.0595204620740858,0.106231004704024,0.214944663318368,0.145027124911549,0.0293986067574574,-0.0358284376437565
"malP","b3417",0.216390068451216,0.480100375750613,0.22192679816919,0.200980843457324,0.261138808628387,0.226871437869463,-0.0103514720038944,0.00939649715377
"glpG","b3424",-0.0765477957598085,-0.0783102582913338,0.292016240946665,-0.127870477434381,-0.0392340173948954,-0.0741350652587472,NA,NA
"glpE","b3425",0.1715744150954,-0.038886427610808,0.238097302856368,-0.0848416131300458,-0.132745645384014,-0.00881843372490329,0.690068046435275,NA
"glpD","b3426",-0.171239498509585,1.41046683837599,0.588473212052144,0.00677642520729813,0.0689463643937747,-0.0181932918864192,1.27073693537762,0.0444103963357178
"glgA","b3429",-0.0147804592596093,0.308726270881259,0.0154791520602347,0.147414485446549,-0.0816613560866863,0.184942571097959,-0.238536835227257,NA
"glgC","b3430",-0.0394788046911172,0.369100930197545,0.0182964121056837,0.1314794364697,-0.156666366200451,0.226187520334441,-0.301735152281736,-0.0160011549352698
"glgX","b3431",0.00473975007057337,0.21561428424035,-0.0367468814755152,0.18682368909646,-0.199795028568032,0.246096096692857,-0.391091893602185,NA
"glgB","b3432",-0.130153318775946,0.285363731802974,-0.0359352604468283,0.106250941385693,-0.117536968798542,0.222935876833348,-0.314650149540856,NA
"asd","b3433",-0.0598701743321073,0.284568155201804,0.0780615599543092,0.0481560612678837,0.185080229868963,-0.0366181478187784,0.0187090147408935,NA
"yhgN","b3434",-0.075587059589901,-0.165658965828011,-0.141987002459601,0.0222513457617915,-0.12477748522922,-0.0414213189055548,NA,NA
"gntK","b3437",2.48343248596322,0.126964906421318,0.388356750016257,0.0126844296312703,-0.104454164523828,0.0799872785060747,1.0492568936865,NA
"gntR","b3438",0.63725132735968,-0.295546430964622,-0.145646603914001,-0.128326370868524,-0.128793716321603,-0.071853164595006,-0.106951485095229,NA
"yhhW","b3439",-0.133608797950887,-0.208015291290898,0.0634997994487025,-0.0713173868156894,-0.079314098738115,-0.0640728416258218,-0.291795440262018,NA
"yhhX","b3440",-0.0674136440007669,-0.200326410798051,0.0186904414842324,-0.0170947973027455,-0.0974398201012936,0.0324994310921339,-0.160632361611184,NA
"yhhY","b3441",0.136697688370314,-0.263650256394346,0.197714062312133,NA,NA,NA,NA,NA
"ggt","b3447",0.414146466216718,0.815361473684993,0.381562540604156,0.386785646304782,0.193283594437999,0.439463782784256,-0.118602562160551,-0.158257840100951
"yhhA","b3448",-0.187584842017441,0.685783734617584,0.256922534898968,0.354124333309084,0.289451487262891,0.0165278861306322,0.740858395137134,NA
"ugpQ","b3449",0.0229883487567451,-0.0196038170221527,-0.100805916704244,0.3625729643423,-0.0615075435899137,-0.0632079851272205,-0.27389214934155,NA
"ugpC","b3450",0.00445223100930542,0.361539167434545,-0.242052655116886,0.476314741645982,0.032704123246281,-0.0179838575624945,0.01764442042852,NA
"ugpE","b3451",0.186891106644848,0.369812727061723,0.218406126305638,0.688561908645062,0.0966679109488622,-0.0350279647936476,NA,NA
"ugpA","b3452",0.428340491111603,0.48955816420426,0.326073811067201,0.793495825695797,0.00304210005890238,0.0263656745926886,NA,NA
"ugpB","b3453",0.30440690989218,0.890208219679691,0.0427763698923755,0.795633491474866,0.0713699076238317,-0.0405363506221278,0.0311613966917264,-0.0838949012757355
"livF","b3454",-0.069141061618199,1.4578402618596,-0.0162903691668291,0.14103754109461,0.124523586891746,0.117994264028542,-0.00850324172899397,NA
"livG","b3455",0.0988179874071524,1.48571677563612,-0.108466719291977,0.182100810051303,0.121740562850326,0.0888102356669365,0.0209314515745875,NA
"livM","b3456",-0.0644353957908073,1.38708107155923,-0.0101238256665274,0.14393229482084,0.195162244704207,0.101189535524742,0.293717288464974,NA
"livH","b3457",-0.0361214707791381,1.41918613963711,0.0206804752738836,0.147386934355828,0.119931572602908,0.078590658768928,NA,NA
"livK","b3458",0.252557546703525,1.73027093893484,-0.114995894315378,0.238530480809007,0.293729877915944,0.145307727754672,0.119916909929365,NA
"panZ","b3459",-0.260889885097909,-0.0859284462133487,0.0824664872920666,-0.0535833061495958,-0.140302875373075,0.0332780249693684,1.17068829279576,NA
"livJ","b3460",0.264154914221522,2.08144490015038,-0.224604034007662,0.374333133335754,1.14969479730261,0.0667983639208881,0.308263425453102,-0.123328691684197
"rpoH","b3461",-0.157341075238967,0.11007477214499,-0.246319257361436,0.115049099983191,0.00635626479919826,-0.0236498691144236,NA,NA
"ftsX","b3462",-0.182801372876845,-0.172631856862451,-0.209260557729452,-0.145877104778945,-0.180388538041096,-0.106647414942286,-0.140072649689486,-0.0919350571369256
"ftsE","b3463",-0.199469800167904,-0.0357611795134031,-0.248775991077259,-0.132617908326653,-0.180951690537907,-0.106902760955781,-0.232314233527062,NA
"ftsY","b3464",-0.174050296148684,0.00724324341252036,-0.238829181893122,-0.0954732503875253,-0.105549468163711,-0.0383202969637786,-0.178461771428755,NA
"rsmD","b3465",-0.0703805131994512,-0.377128682930002,-0.0950928988266443,-0.0973856622745505,-0.121770695250177,-0.0609173541341527,-0.279025628622139,0.0670229988402514
"yhhL","b3466",0.0641597022786884,-0.238853233588826,-0.0198853174652117,-0.101855466264952,-0.0352610545056394,-0.00942578640178418,NA,NA
"yhhM","b3467",-0.134434328357763,0.0265005646781734,0.0768744798789824,-0.0457086436795035,-0.137667478881862,0.158278528130491,-0.297057830438835,NA
"yhhN","b3468",-0.0980034552407733,-0.125288704131453,-0.0267948156813316,0.0228817511525825,-0.00273335460228102,0.0139951789150027,NA,NA
"zntA","b3469",0.481768434026211,0.289856891768322,0.246646243685639,0.793262874627068,0.410528875790374,0.322433187436677,0.10063092694824,0.159129772827997
"tusA","b3470",0.208793911003054,0.238168220946306,0.210679315979528,-0.102006013631322,0.0153169924397364,-0.0152014055843344,NA,0.0496318290618756
"yhhQ","b3471",0.320794543313055,0.157978466708053,0.135521108102589,0.141416937839573,0.75787560013736,-0.0171936971556012,NA,NA
"dcrB","b3472",-0.119970197214673,-0.179256246997575,-0.0644469427483997,-0.0257296621569819,-0.0183598677794863,0.0154386841929816,-0.0243064647696986,-0.0297793228456431
"yhhS","b3473",-0.205826045100944,-0.339752438871441,-0.225089821342867,-0.0925254400616302,-0.0269671708370881,-0.0564695315178102,NA,NA
"yhhT","b3474",-0.032766887346568,0.0481877579379083,0.0682803950382929,0.286998095815101,0.117005998237436,0.0961159903419929,NA,NA
"acpT","b3475",-0.1221064196011,-0.199749215387172,0.0240954510219144,-0.0544883026635176,0.0118430117197984,-0.131374716358974,NA,NA
"nikA","b3476",0.907755238954033,0.995674466582046,1.23334801935959,0.696586906867194,0.590132289167672,0.605811013120269,-0.902763118201791,NA
"nikB","b3477",0.9804924753684,0.745980274123381,0.727511128685212,0.652902243245293,0.803664210586571,0.573169008679532,NA,NA
"nikC","b3478",0.734572487559082,0.557120021916033,0.492582029712678,0.451765894333161,0.660434304778695,0.45445794766335,0.382752288741906,0.132650868645677
"nikD","b3479",0.614794683881793,0.394175636360804,0.109209744321241,0.560450971850787,0.784678643536969,0.592504788844421,NA,0.196790782622243
"nikE","b3480",0.524650284851594,0.227624763795755,0.24071351486904,0.465043527505025,0.600514230020707,0.508568983652528,NA,-0.0508761717937594
"nikR","b3481",-0.117648918175755,0.0493241950065311,0.0742632378764317,-0.088530680568148,-0.0439953068453514,0.0275318577025924,-0.0470258840690249,0.15829303157135
"rbbA","b3486",-0.0386831363893495,0.345387353532052,-0.134654265215932,0.197876013100495,0.194156310289618,0.257742184493476,NA,NA
"yhiI","b3487",-0.0773321513335346,0.187832858143266,0.106911264426661,0.178824708703321,0.0905134804836005,0.219152567370806,-0.0830142545928535,0.129720050602
"yhiN","b3492",0.143167802061194,0.133971815668593,-0.177561257985308,0.00211524714612832,0.176624413132954,0.0339510877882222,NA,NA
"uspB","b3494",1.20843662797781,0.990940843352042,0.26324409342452,0.33013169012498,0.256913130600513,0.0285863787303095,NA,NA
"uspA","b3495",0.166051233959972,0.314551480164222,0.488255787096718,0.0902910422379479,-0.125569781800022,0.174314118765476,-0.176690849449771,NA
"dtpB","b3496",0.329006388773741,0.330023187754206,0.206073098690863,0.241325113335994,0.343105386838383,0.132884788868678,NA,NA
"rsmJ","b3497",-0.214539922415183,-0.21224309322009,-0.204138368602882,-0.060864858228813,-0.141921734095159,-0.108088753492466,-0.178815064082678,NA
"prlC","b3498",0.0916732371308386,-0.119679891260495,-0.17989341942729,0.010337191621402,-0.0684463353292401,-0.0833222300800534,-0.0627967838371412,NA
"rlmJ","b3499",0.00519936364426959,-0.0763904791977278,-0.194161259129574,-0.107156323458924,-0.0374329367254857,-0.0198859240526941,-0.0111033429985439,-0.00955430767606469
"gor","b3500",-0.114359773175933,-0.318459100728034,-0.101890148340266,-0.120837968361671,-0.104290602344711,-0.0838450430119656,-0.290864009622574,0.142739930653464
"arsC","b3503",-0.197272055870511,-0.337248903050609,0.363009597046502,-0.177438396109147,-0.218275028908571,-0.104960444339067,0.688196177240212,0.104115980420842
"yhiD","b3508",0.0796316775850029,1.20442432661017,0.206494536001867,1.38358565985816,1.92527825448488,1.27980725534412,NA,NA
"hdeB","b3509",0.722254544289896,1.88943072447267,0.692881806653316,1.36608469358316,1.84034213159638,1.5373910611277,1.46241069450259,-0.148325080446326
"hdeA","b3510",0.544683536872658,1.8146583389612,0.576251412927353,1.37228124684499,1.84550295815238,1.44773343812319,1.20733962804041,0.21295500015538
"hdeD","b3511",0.137770061300707,1.67684562643607,0.497612999104233,1.41910083321741,1.94978452765512,1.16140448962658,1.0336595725294,NA
"mdtF","b3514",-0.0772238215608523,0.505700640841087,0.0395717893391541,0.927288123864587,0.886017777044356,0.31132135587048,-0.7068224005668,NA
"gadX","b3516",0.129065325129154,0.805187955878403,0.680175390547295,0.764016793003372,0.478406466137774,0.222934101558213,NA,NA
"ccp","b3518",0.146815152510634,-0.132993987140623,0.627891021653118,0.000752262049099506,0.2504204161032,0.0388160610452604,NA,NA
"treF","b3519",-0.0489246713559175,0.548053093742204,-0.192076103105041,0.415184403204679,0.415133482847471,0.295185966911503,NA,NA
"rcdB","b3521",-0.121809522934171,-0.128648424572382,0.0636062838507122,0.0516905194383985,0.065779409344452,-0.0987502522866509,NA,NA
"yhjD","b3522",-0.0509497744521254,0.336202818855026,0.159040351682136,0.401671577786364,-0.0568245424812496,0.05163511244663,-0.173629176348539,NA
"yhjE","b3523",-0.0875139419587838,1.91018334123458,-0.259665267289707,0.358765964278334,0.102746204979261,0.206476453115726,0.45942314704755,NA
"yhjG","b3524",1.15649616240085,0.315610159396922,-0.066218279471752,0.33312883468154,0.0186015110851706,0.133877210036872,-0.184480551855219,NA
"pdeH","b3525",1.69425171275036,2.57132029380685,1.71397018858737,0.010375445921788,-0.0746530845135156,-0.0840325234293606,NA,NA
"kdgK","b3526",0.264433383915339,0.208269722884233,0.0165334137171412,-0.0192964689575655,-0.112789141976679,-0.0625948503484454,0.04288812798813,0.131792004213898
"yhjJ","b3527",0.101377372401318,-0.24262500533603,0.0505956398374751,-0.111462552968563,-0.0831155231849972,-0.022600417841136,-0.0919375863795842,0.166281526399254
"dctA","b3528",0.0503745783762057,0.899812248822782,0.272151011878278,0.345274181026136,0.495044940232709,0.243760298528026,0.768632055244418,NA
"pdeK","b3529",0.0581685651336152,-0.301646419964578,-0.354665097638169,-0.137326978890364,-0.156690771651953,-0.0323033686831689,-0.623530900699652,NA
"yhjV","b3539",0.113822226355297,0.204634259299607,0.324607061150408,0.0605351084555854,0.0333130225991118,0.106184349754235,NA,NA
"dppF","b3540",1.11365596044063,1.00443524332679,0.295479060908975,0.135368513178919,0.154492216088917,0.0783826433112987,0.513166529381925,NA
"dppD","b3541",1.03072604988231,0.929848005655893,0.345062066234657,0.14964975117567,0.22143345460248,0.109820425832783,0.0285529808347027,NA
"dppC","b3542",0.794347513431515,0.93425728342995,0.325968035043679,0.141039334725409,0.343005369101185,0.0835837213828093,0.418463706243385,NA
"dppB","b3543",0.913285653061728,0.90761211475093,0.23337869187165,0.129807395192996,0.332793198209196,0.0141371629700362,1.94821605109026,NA
"dppA","b3544",0.668242361804305,0.878630388537826,0.71984747721374,0.115989165026111,0.310924818204919,-0.0517076078123961,-0.0499776142778614,-0.211057430314823
"eptB","b3546",-0.209289222883258,0.17780246592747,-0.25019245332876,0.0888116203000559,0.142349557630553,0.0380353523256353,-0.436601067951664,NA
"yhjX","b3547",1.37804869775719,0.423256544568667,0.0738450760827506,0.692342648250255,1.46567594318887,-0.0149747953825412,NA,NA
"yhjY","b3548",0.107535730982131,0.565279984887894,0.26409140644029,0.188399751253475,0.0708402922611525,0.022381880165643,NA,NA
"tag","b3549",-0.185539686936167,-0.177144484711839,-0.234825139618161,-0.107751293715611,0.0211808862474652,-0.0782524873747169,NA,NA
"yiaC","b3550",-0.139311883391889,-0.395167562034532,-0.133591998537403,-0.148399345637225,-0.0438693783876969,-0.134842652400098,NA,NA
"bisC","b3551",-0.112109165452313,-0.323143541297644,-0.294323761722114,-0.0860920233300711,0.0455834349755245,-0.0207648617539443,0.0769794922947888,NA
"yiaD","b3552",0.137331970351733,0.539554651702074,0.159814877619657,0.428133229985709,0.218584488554819,0.102831568521213,0.970002287577374,NA
"ghrB","b3553",0.0237862922084588,0.119156327433549,-0.0493821549335471,-0.0173345045815601,-0.0367853010784799,-0.0429993829996468,0.0626619403924635,-0.0423570704648385
"yiaF","b3554",-0.0133266708781093,-0.220086525196237,-0.0844162000256597,-0.067035504883742,-0.0556458258494554,0.0915811644188284,-0.120315778677805,0.0659655668693165
"yiaG","b3555",0.631646876517528,1.36127977229829,0.827737569682733,0.777077670544163,0.726713684843764,0.391332053910739,NA,NA
"glyS","b3559",-0.118458417943398,-0.194693741987817,-0.101636551726228,-0.0845500558456919,-0.0890909661679622,-0.12254538106348,-0.0802772625860351,NA
"glyQ","b3560",0.0818207000447501,-0.245517557128269,-0.122788194253287,-0.111719066391662,-0.0591258610269734,-0.0678058828328081,0.0695176468155817,NA
"yiaA","b3562",0.0629387450922802,0.220316073901986,0.341976922967017,0.647836187395403,0.469694203466325,0.392681249728761,NA,NA
"xylB","b3564",-0.167700214084796,0.00384231797591184,-0.155500839599887,-0.0292748811995634,-0.173228708671884,-0.0354118968347857,0.439771460155651,NA
"xylA","b3565",-0.231872218864732,0.15170755920972,-0.219549413283931,-0.0523170909064253,-0.0364385927746743,-0.0149212370072276,0.937987900076174,NA
"xylF","b3566",-0.143159965933313,0.81480172127919,0.237709206907039,-0.086036538664554,-0.0154519346450906,-0.0215552383926773,0.951162480822756,NA
"xylG","b3567",0.0390246632174626,0.218543419005041,-0.0200961405642975,-0.118314684235777,-0.0119231522611406,-0.113054508838715,-0.720267656491858,NA
"xylH","b3568",0.0685066060976405,0.0271385923021533,-0.272441798146597,-0.107175547797406,-0.13964519937047,-0.0946022823520526,1.45369940504282,NA
"xylR","b3569",-0.225493061110013,-0.331368331334147,-0.235584350431383,-0.138384985159794,-0.036816496822034,-0.0873893848990307,-0.520863717800051,NA
"bax","b3570",-0.0833137514726551,0.123870529761368,0.354641563017769,0.0992924824846962,0.143702325889226,0.0841533771433005,NA,NA
"malS","b3571",0.0119317351350902,-0.377453084583046,-0.0688136025733186,0.000820146939298105,0.214281022535735,-0.074385767053119,NA,NA
"avtA","b3572",0.16320279273952,0.021645094288229,0.0201649531712497,-0.00271631586910387,0.0634186318767738,-0.0087013834234882,0.435033084341012,NA
"ysaA","b3573",0.330937079884354,0.00584708523278998,0.72393074121025,-0.0341199165624974,-0.12089220686528,0.276082022663752,NA,NA
"aldB","b3588",0.642534684398722,0.982880611175704,-0.109533213699913,0.350264679936737,0.377631099816488,0.30674052574528,0.539465914508617,0.171952917069239
"selB","b3590",-0.0385049246923737,-0.234853295803361,-0.213797354271264,-0.0874728527651601,-0.0268999396801362,-0.0445042494712031,0.107300639507601,-0.0524478210916454
"selA","b3591",0.101325267126951,-0.228692650481975,-0.20109913950013,-0.0779475427328605,-0.072058472753485,0.0600832321382771,-0.322131912092071,NA
"yibF","b3592",0.1449226871483,0.07667545690625,0.140828190566981,0.252738459318149,-0.0841388677840075,0.131081973792182,-0.110796997569925,NA
"yibH","b3597",-0.0299438261313897,0.145322650752397,0.051230085363751,0.0597712019697126,0.0388496465287176,-0.0921335365655433,NA,NA
"yibI","b3598",-0.146660149101813,0.373651114942203,0.211937593414581,0.0708884922535415,0.0890143649341857,-0.0374759892299381,NA,NA
"mtlA","b3599",0.0257286948897729,0.0729032230096658,0.0538213989163495,-0.096064645210144,-0.0041565760774096,-0.0898810867021624,0.0568000130074404,NA
"mtlD","b3600",-0.149547281422551,-0.102959418640011,-0.0701512415198033,-0.0474373324874242,0.088213006899561,-0.0133657802321334,-0.178258118589209,NA
"mtlR","b3601",-0.245484911793142,-0.168720343458493,-0.050248479926731,-0.12352880012032,-0.1484261474038,-0.0943109150775597,NA,NA
"yibL","b3602",0.121824254273033,-0.151177218909687,0.09470149441361,9.2085047657009e-05,0.104980710865477,0.0148396978031822,-0.0185094393125481,-0.105136654709625
"lldP","b3603",0.533244321265565,0.55370897752346,0.211460201842727,-0.0361479505791309,0.0190179382135074,0.0351035249610402,NA,NA
"lldR","b3604",0.327564551604533,0.157525316278342,0.197429777128462,0.0495738701139302,0.0327127447857847,0.00584699201186367,NA,NA
"lldD","b3605",0.344400273659107,0.250103048976162,0.598994576038604,0.0574574693549301,-0.00240709899069225,-0.121274740616516,-0.0715664741242131,0.136945026683465
"trmL","b3606",0.0693457920043414,0.158867133285592,-0.0673934383289712,-0.08621809737721,-0.0744776299828699,-0.0809184398821635,0.0391319361832035,0.236902791929003
"cysE","b3607",-0.00188488652792324,-0.27355733152686,-0.120081686159883,0.00779449814536487,-0.0438964128930194,-0.0192542341343541,-0.129974218210148,NA
"gpsA","b3608",-0.0356918301999448,-0.210183943321635,-0.0960893217992881,-0.0240692077440593,-0.150361706825189,-0.0192940150980847,-0.138614506122936,-0.0764137728074106
"secB","b3609",-0.0579888425838035,-0.394990859820934,-0.217948784670483,-0.131407997217267,-0.199432567281114,-0.115487229662757,-0.169256681091459,0.0222290381714653
"grxC","b3610",-0.155310168802211,-0.221420399386703,0.00180942541409412,-0.121386081532869,-0.188832425020152,-0.123579103070255,-0.332507492682537,NA
"yibN","b3611",0.0951937088548628,-0.167110801394943,0.0929829410960682,-0.148640421076628,-0.100962475313686,-0.0983484319932715,0.0531434790260886,-0.0345599690267124
"gpmM","b3612",0.380464365706635,0.179962275700894,0.383750281477198,-0.00850315014587971,0.127672920979423,0.0106852883740945,NA,-0.140497404063487
"envC","b3613",-0.209198896352469,-0.0936323579166736,-0.125830763995669,-0.0406842244810666,-0.0696530687673286,-0.0655676560809033,-0.349982760038926,NA
"yibQ","b3614",0.263578684723897,-0.0226592065013544,-0.133242358689374,-0.0360442880714321,-0.0552117973234444,-0.0499699123135248,NA,NA
"waaH","b3615",0.00706374135876631,0.451488778737843,0.174614309935207,1.07441458428255,0.614801259401591,0.203241902640254,NA,NA
"tdh","b3616",0.020475339793446,0.611879305697763,0.0469747005348274,0.0881012405060643,0.114637613427358,0.101559789202071,0.456642235202942,NA
"kbl","b3617",-0.0338496537739457,0.700859883103405,-0.0724872507655185,0.0875615360155296,0.0870888642422837,0.0306464135241973,0.610532470776556,0.143655099920069
"rfaD","b3619",0.00901833602030094,-0.399433869204411,-0.117778502792866,-0.0750033263650153,-0.168171855044775,-0.0656899233029214,NA,-0.0405488220226468
"waaF","b3620",-0.100633466843283,-0.191421201607779,-0.111606076911461,-0.0865965219594002,-0.0814474501849252,-0.0642332385467446,NA,NA
"waaC","b3621",-0.0460610624636021,-0.0403926608601554,-0.0178990592458581,-0.0580431811587158,0.0019821582577233,-0.0385134021665907,NA,NA
"waaP","b3630",0.146380793568882,-0.0548425713676547,-0.0448371007345775,-0.0213962856796431,-0.0426305498755621,0.281554012497223,NA,NA
"waaG","b3631",0.0780132472437623,-0.113557095677579,-0.187971404441603,-0.024804268936393,-0.13904121840016,0.178921758862804,NA,NA
"coaD","b3634",-0.166815365244791,-0.0936404985239563,-0.0966575999175179,-0.135066038693441,-0.048234667084326,-0.0685685619154695,-0.288893974575608,NA
"mutM","b3635",-0.168095078384598,0.312010204447441,-0.169569647993586,0.0108548210014641,0.0312396368851631,0.0123285905071457,0.0295512142056715,-0.0755675793549011
"rpmG","b3636",0.0558153455020489,0.0192932015643927,0.203315892612125,0.0730026055769762,0.0887681432645805,0.0803755380968884,0.0940540464261854,NA
"rpmB","b3637",0.0904890007701738,0.0515468522978094,0.281331738577199,-0.0279690734342837,-0.0779018233192853,-0.0208429107439397,0.104206472116113,NA
"yicR","b3638",-0.0720557238861605,0.20189243452455,-0.151930079433463,-0.131561633612997,-0.188679033360028,-0.0996121476645905,NA,NA
"dfp","b3639",-0.125293666730681,-0.138510864077345,-0.144013260254377,-0.0660358770453687,-0.144719267662971,0.00236882141981618,NA,0.707812645235546
"dut","b3640",0.0436124522256047,-0.158048050762867,0.105699868272741,-0.0209888716035336,0.0374361875557653,-0.0966183777049339,0.167876205314801,-0.0721232404047677
"slmA","b3641",0.195064782213386,0.00943082119216188,0.158282799149409,0.0269871399610029,0.187582392490714,-0.0213947100982031,-0.0513394510028081,NA
"pyrE","b3642",-0.0222318398770852,0.446777351681606,0.512142820487961,0.153021796722461,0.408590729045229,-0.00979272939033471,0.142598570580252,NA
"rph","b3643",0.0600107651774088,0.374998525194702,0.419846777786855,0.0334713077877305,0.146474956661666,-0.0733942974591306,0.394320731373087,NA
"yicC","b3644",0.00870827019171749,-0.249484441813824,0.12970580405865,-0.0811009751387987,-0.136956258745563,0.114592353908983,-0.316324150731396,NA
"yicG","b3646",0.292344274876915,0.572341101136781,0.157913263587506,-0.00906193453892462,-0.0680965530262097,-0.0429475730629781,NA,NA
"ligB","b3647",-0.162379826718718,-0.337540756636679,-0.154534186585005,-0.115916882294198,0.0177476723633664,-0.0351808542406388,NA,NA
"gmk","b3648",-0.077787859038962,-0.0589107855511876,-0.101416722094949,-0.0756507122392535,-0.073817036642694,-0.0409918539008763,0.0518714042344021,-0.150679907992346
"rpoZ","b3649",-0.0647138635586095,-0.312742164607688,-0.0325754262249581,-0.154710438602215,-0.148175619104167,-0.128480822942051,-0.170116630663624,-0.0986916628744554
"spoT","b3650",-0.0636742466213907,-0.0743740992171461,0.115972024399521,-0.0658601011911084,-0.0369594190561703,-0.0272405755341802,-0.245990545450522,-0.159185341197336
"trmH","b3651",-0.107571321781135,0.0500430747489452,-0.024321048402681,-0.0497297907946415,0.0468949594214841,-0.0239948685210792,0.111498673254515,NA
"recG","b3652",-0.0755651554325615,-0.0488337773371027,-0.0551813562328528,-0.0344828587121693,-0.0393085159647181,-0.000492924214129664,0.81565783407492,-0.0123786606197754
"gltS","b3653",-0.212391636815654,-0.173418818216444,-0.0636392896036139,-0.0525119186849037,-0.124561653953824,-0.0949604039579947,NA,NA
"xanP","b3654",0.463940689181881,1.4602165820946,0.221923825011219,0.0206081470743906,0.131177401263011,-0.0469678105527201,NA,NA
"yicH","b3655",-0.32162086340594,-0.172019828627971,0.0530396751750055,-0.0444806188086414,-0.091429498205674,-0.069250031112512,-0.248000986075324,0.31596127903934
"yicI","b3656",-0.25201684289409,-0.407896563864852,-0.155868187171532,-0.118915483549057,-0.13918726841356,-0.0294824698309805,-0.254607056049835,NA
"yicL","b3660",-0.138008959717828,-0.446561647088715,-0.036737094301282,-0.0798645541337527,-0.16995298217721,-0.0734038779745824,NA,NA
